,headline,date,number of tokens,1,1 hl ratio,2,2 hl ratio,3,3 hl ratio,4,4 hl ratio,5,5 hl ratio,6,6 hl ratio,7,7 hl ratio
322,"[u'health', u'workers', u'wearing', u'head-to-toe', u'protective', u'gear', u'prepare', u'work', u'outside', u'isolation', u'unit', u'foya', u'district', u'lofa', u'county', u'liberia', u'july', u'2014', u'...', u'strict', u'surveillance', u'india', u'virus', u'health', u'minister', u'harsh', u'...', u'india']",2014-08-09,28,0,0.0,2,0.0714285714286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
323,"[u'virus', u':', u'zambia', u'blocks', u'travelers', u'nations', u'hit', u'outbreak']",2014-08-09,8,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0
324,"[u'kampala', u'uganda\u2014zambia', u'banned', u'entry', u'people', u'ing', u'west', u'african', u'nations', u'virus', u'broken', u'one', u'range', u'...', u'zambia', u'bans', u'visitors', u'west', u'african', u'countries']",2014-08-09,20,0,0.0,0,0.0,4,0.2,0,0.0,0,0.0,1,0.05,0,0.0
325,"[u'witness', u""'s"", u'discovery']",2014-08-09,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
326,"[u'one', u'first', u'images', u'virus', u'ever', u'taken', u'dr.', u'frederick', u'murphy', u'centers', u'disease', u'control', u'prevention', u'1976.', u'credit', u'frederick', u'a.', u'murphy', u'.', u'truth', u'us', u'risks', u'stop']",2014-08-09,23,0,0.0,0,0.0,1,0.0434782608696,1,0.0434782608696,0,0.0,1,0.0434782608696,0,0.0
327,"[u'frightening', u""'s"", u'deadly', u'especially', u'patients', u'may', u'access', u'basic', u'medical', u'care', u'help', u'keep', u'alive', u'fight', u'...', u'virus', u':', u'guinea', u'shuts', u'liberia', u'leone', u'borders']",2014-08-09,22,1,0.0454545454545,0,0.0,3,0.136363636364,1,0.0454545454545,0,0.0,0,0.0,0,0.0
328,"[u'nigeria', u'struggles', u'cope', u'outbreak']",2014-08-10,4,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
329,"[u'nigerian', u'health', u'officials', u'announced', u'10', u'confirmed', u'cases', u'two', u'deaths', u'country', u'outbreak', u'sweeping', u'west', u'africa', u'including', u'...', u'spanish', u'priest', u'infected', u'receive', u'experimental', u'treatment', u'america']",2014-08-10,23,0,0.0,1,0.0434782608696,1,0.0434782608696,1,0.0434782608696,2,0.0869565217391,0,0.0,3,0.130434782609
330,"[u'west', u'africans', u'fill', u'churches', u'pray', u'deliverance', u""'devil"", u""'""]",2014-08-10,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
331,"[u'west', u'african', u'border', u'crossings', u'lockdown', u'amid', u'spread']",2014-08-10,7,1,0.142857142857,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0
332,"[u'ethical', u'use', u'experimental', u'treatments', u'treat', u'?', u'in-depth', u'-', u'macleans.ca']",2014-08-10,9,0,0.0,1,0.111111111111,0,0.0,3,0.333333333333,0,0.0,0,0.0,1,0.111111111111
333,"[u'faced', u'west', u'africa', u'health', u'system', u""'collapsed"", u""'"", u'-', u'(', u')']",2014-08-10,10,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0
334,"[u'america', u'(', u')', u'macleans.ca', u'new', u'york', u'mining', u'.', u'doctors', u'inside', u'emory', u""'s"", u'unit', u'speak']",2014-08-10,14,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0714285714286,3,0.214285714286,0,0.0
335,"[u'indeed', u'infectious-disease', u'team', u'caring', u'patients', u'...', u'g.', u'marshall', u'lyon', u'one', u'emory', u'physicians', u'treating', u'patients', u'.', u'colleagues', u'american', u'return', u'nc']",2014-08-10,19,1,0.0526315789474,1,0.0526315789474,1,0.0526315789474,2,0.105263157895,1,0.0526315789474,0,0.0,0,0.0
336,"[u'-exposed', u'missionaries', u'returning', u'north', u'carolina']",2014-08-10,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
337,"[u'us', u'state', u'quarantine', u'-exposed', u'missionaries', u'voice', u'america']",2014-08-10,7,0,0.0,0,0.0,0,0.0,1,0.142857142857,1,0.142857142857,1,0.142857142857,0,0.0
338,"[u'virus', u'outbreak', u'2014', u':', u'sim', u'missionaries', u'working', u'liberia', u'...']",2014-08-10,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
339,"[u'voice', u'america', u'christian', u'missionary', u'doctor', u'infected', u':', u'pray', u'...', u'christian', u'post']",2014-08-10,11,0,0.0,0,0.0,0,0.0,0,0.0,3,0.272727272727,0,0.0,1,0.0909090909091
340,"[u'dr.', u'kent', u'brantly', u'one', u'two', u'christian', u'missionaries', u'got', u'infected', u'deadly', u'virus', u'working', u'liberia', u'written', u'letter', u'isolation', u'...', u'nigerian', u'staying', u'hong', u'kong', u""'s"", u'chungking', u'mansions', u'tests', u'...', u'south', u'china', u'morning', u'post', u'(', u'subscription', u')']",2014-08-10,33,1,0.030303030303,0,0.0,2,0.0606060606061,0,0.0,3,0.0909090909091,0,0.0,1,0.030303030303
341,"[u'nigerian', u'man', u'32', u'arrived', u'-stricken', u'african', u'country', u'thursday', u'rushed', u'hospital', u'yesterday', u'vomiting', u'diarrhoea', u'early', u'...', u'test', u'negative', u'brampton', u'ont', u'.', u'man', u'hospitalized', u'...']",2014-08-10,23,0,0.0,1,0.0434782608696,2,0.0869565217391,1,0.0434782608696,0,0.0,0,0.0,0,0.0
342,"[u'nigerian', u'man', u'hong', u'kong', u'tests', u'negative', u'says', u'health', u'...', u'straits']",2014-08-10,10,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0
343,"[u'controlling', u'epidemic']",2014-08-10,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
344,"[u'apart', u'inflicting', u'staggering', u'human', u'toll', u'spread', u'virus', u'west', u'africa', u'laid', u'bare', u'unprepared', u'united', u'states', u'advanced', u'...', u'25', u'years', u'ago', u'different', u'outbreak', u'-', u'usa']",2014-08-10,23,0,0.0,0,0.0,1,0.0434782608696,0,0.0,0,0.0,0,0.0,0,0.0
345,"[u'americans', u""'"", u'introduction', u'virus', u'came', u'25', u'years', u'ago', u'office', u'park', u'near', u'washington', u'dulles', u'international', u'airport', u'covert', u'crisis', u'captivated', u'...', u""'breaking"", u':', u'outbreak', u'atlanta', u'!', u'estimated', u'145', u'people', u'infected', u'...', u'epoch']",2014-08-10,30,1,0.0333333333333,0,0.0,1,0.0333333333333,0,0.0,2,0.0666666666667,1,0.0333333333333,1,0.0333333333333
346,"[u'scary', u'outbreak', u'?', u'new', u'republic']",2014-08-10,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0
347,"[u'editor', u""'s"", u'note', u':', u'world', u'health', u'organization', u'declared', u'outbreak', u'``', u'international', u'health', u'emergency', u'.', u""''"", u'1', u'000', u'people', u'died', u'...', u'birth', u'-', u'look', u'history', u'deadly', u'virus', u'jersey', u'tomato', u'press']",2014-08-10,29,3,0.103448275862,1,0.0344827586207,1,0.0344827586207,0,0.0,0,0.0,2,0.0689655172414,0,0.0
348,"[u'monsanto', u'invests', u'$', u'1.5', u'million', u'tekmira', u'company', u'making', u'...', u'inquisitr']",2014-08-10,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
349,"[u'tekmira', u'working', u'serum', u'treat', u'.', u""'s"", u'trial', u'placed', u'hold', u'executives', u'gathered', u'information', u'drug', u'works', u'...', u'vaccine', u'vaccine', u'available', u'2015', u':', u'india']",2014-08-10,21,0,0.0,5,0.238095238095,0,0.0,1,0.047619047619,0,0.0,0,0.0,1,0.047619047619
350,"[u'world', u'health', u'organization', u'saturday', u'said', u'currently', u'available', u'cure', u'vaccine', u'candidate', u'rushed', u'trial', u'...', u'patient', u'shows', u'signs', u'discharged', u'chennai', u'gh', u'hindu']",2014-08-10,20,1,0.05,1,0.05,0,0.0,1,0.05,0,0.0,1,0.05,0,0.0
351,"[u'25-year-old', u'man', u'monitored', u'isolation', u'ward', u'rajiv', u'gandhi', u'government', u'general', u'hospital', u'discharged', u'sunday', u'...', u'virus', u':', u'man', u'observation', u'chennai', u'hospital', u'indiatv', u'.']",2014-08-10,21,0,0.0,2,0.0952380952381,0,0.0,0,0.0,0,0.0,1,0.047619047619,0,0.0
352,"[u':', u'india', u'alert', u'minister', u'denies', u'chennai', u'case', u'zee']",2014-08-10,8,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
353,"[u'suspected', u'case', u':', u'man', u'discharged', u'chennai', u'hospital', u'international', u'-', u'india']",2014-08-10,10,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
354,"[u'drugs', u'raise', u'ethical', u'dilemmas']",2014-08-11,4,0,0.0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0
355,"[u'number', u'dead', u'west', u'african', u'outbreak', u'nears', u'1', u'000', u'many', u'people', u'calling', u'wider', u'production', u'release', u'untested', u'medicines', u'...', u""'patient"", u'zero', u""'"", u'may', u'2-year-old', u'child']",2014-08-11,23,1,0.0434782608696,0,0.0,2,0.0869565217391,1,0.0434782608696,0,0.0,1,0.0434782608696,0,0.0
356,"[u'life', u'like', u'country', u'haunted', u'mashable']",2014-08-11,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
357,"[u'graphic', u'warnings', u':', u'posters', u'keep', u'virus', u'people', u""'s"", u'minds', u'in-depth', u'-']",2014-08-11,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0909090909091,0,0.0
358,"[u'letter', u'monrovia', u'\u2014', u'life', u'time', u'-', u'(', u')']",2014-08-11,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
359,"[u'europe', u'gets', u'ready', u'spread', u'world', u'health', u'organisation', u'...', u'in-depth', u'-']",2014-08-11,10,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
360,"[u'(', u')', u'mashable', u'myths', u'recall', u'old', u'fears', u""'dark"", u'continent', u""'"", u'hartford', u'courant']",2014-08-11,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
361,"[u'fear', u'outbreak', u'great', u'stepping', u'efforts', u'fight', u'disease', u'healthy', u'dose', u'realism', u'would', u'people', u'good', u'.', u'first', u'...', u'spanish', u'patient', u'gets', u'experimental', u'drug']",2014-08-11,21,0,0.0,2,0.0952380952381,0,0.0,3,0.142857142857,0,0.0,2,0.0952380952381,1,0.047619047619
362,"[u'drug', u'test', u'spanish', u'priest', u'highlights', u'ethical', u'questions', u'in-depth', u'-']",2014-08-11,9,0,0.0,1,0.111111111111,0,0.0,3,0.333333333333,0,0.0,0,0.0,2,0.222222222222
363,"[u'outbreak', u':', u'spanish', u'priest', u'gets', u'experimental', u'drug', u'zmapp', u'...']",2014-08-11,9,0,0.0,2,0.222222222222,0,0.0,2,0.222222222222,0,0.0,0,0.0,2,0.222222222222
364,"[u'volunteers', u'prepare', u'remove', u'bodies', u'people', u'suspected', u'contracting', u'died', u'munity', u'village', u'pendebu', u'north', u'...', u'continues', u'spread', u'nigeria']",2014-08-11,16,0,0.0,1,0.0625,0,0.0,0,0.0,0,0.0,1,0.0625,0,0.0
365,"[u'another', u'victim', u'surfaces', u'potential', u'patient', u'zero', u'opinion', u'-', u'u.s.', u'&', u'world', u'report']",2014-08-11,12,3,0.25,0,0.0,0,0.0,1,0.0833333333333,0,0.0,1,0.0833333333333,0,0.0
366,"[u'husband', u'hospitalized', u'missionary', u'quarantined', u'nc']",2014-08-11,5,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
367,"[u'husband', u'american', u'missionary', u'hospitalized', u'deadly', u'virus', u'among', u'three', u'missionaries', u'quarantined', u'arriving', u'charlotte', u'...', u'husband', u'woman', u'infected', u'arrived', u'charlotte', u'sunday', u'myfox8', u'.']",2014-08-11,21,1,0.047619047619,0,0.0,1,0.047619047619,0,0.0,2,0.0952380952381,0,0.0,1,0.047619047619
368,"[u'emory', u'university', u'hospital', u'ceo', u'explains', u'chose', u'accept', u'...', u'wsb', u'atlanta']",2014-08-11,10,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0
369,"[u'myfox8', u'.', u'wsb', u'atlanta', u'liberia', u""'s"", u'poverty', u'skepticism', u'experts', u'makes', u'treating', u'harder', u'uk', u'(', u')']",2014-08-11,15,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0666666666667,0,0.0,0,0.0
370,"[u'media', u'focused', u'horrors', u'disease', u'known', u'cure', u'jumping', u'across', u'borders', u'west', u'africa', u'leaving', u'900', u'dead', u'...', u'170', u'healthcare', u'workers', u'infected', u'warns', u""'no"", u'end', u'...', u'breitbart']",2014-08-11,24,1,0.0416666666667,0,0.0,2,0.0833333333333,0,0.0,1,0.0416666666667,1,0.0416666666667,1,0.0416666666667
371,"[u'tweeted', u'145', u'people', u'atlanta', u'?', u'...', u'theblaze', u'.']",2014-08-11,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0
372,"[u'rwanda', u'tests', u'suspected', u'case']",2014-08-11,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
373,"[u'rwanda', u'placed', u'german', u'student', u'-like', u'symptoms', u'isolation', u'waiting', u'test', u'results', u'checking', u'deadly', u'tropical', u'disease', u'health', u'...', u'algorithm', u'spotted', u'outbreak', u'nine', u'days', u'...', u'week']",2014-08-11,23,1,0.0434782608696,0,0.0,1,0.0434782608696,1,0.0434782608696,0,0.0,1,0.0434782608696,0,0.0
374,"[u'case', u'current', u'outbreak', u'central', u'western', u'africa', u'on-the-ground', u'surveillance', u'tough', u'.', u'medical', u'resources', u'labs', u'...', u'population', u'health', u'tool', u'predicted', u'outbreak', u'healthcare', u'dive']",2014-08-11,21,0,0.0,0,0.0,1,0.047619047619,0,0.0,0,0.0,0,0.0,0,0.0
375,"[u'flagged', u'puter', u'software', u'nine', u'days', u'...', u'in-depth', u'-']",2014-08-11,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
376,"[u'step', u'inside', u'infectious', u'disease', u'ward', u'doctors', u'treat', u'.']",2014-08-11,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,1,0.125
377,"[u'isolation', u'ward', u'charite', u'one', u'handful', u'medical', u'centers', u'germany', u'equipped', u'treat', u'patients', u'suffering', u'highly', u'infectious', u'...', u'photos', u':', u'decontamination', u'europe', u'africa', u'global.ca']",2014-08-11,21,0,0.0,0,0.0,2,0.0952380952381,1,0.047619047619,0,0.0,1,0.047619047619,1,0.047619047619
378,"[u'bangladesh', u'issues', u'alert', u'hindu']",2014-08-11,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
379,"[u'bangladesh', u'issued', u'alert', u'deadly', u'virus', u'three', u'months', u'days', u'world', u'health', u'organisation', u'(', u')', u'declared', u'epidemic', u'...', u'hacked', u""'"", u'twitter', u'account', u'reports', u'fake', u'outbreak', u'...', u'local']",2014-08-11,25,2,0.08,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0
380,"[u'ethical', u'use', u'untested', u'drugs', u'says']",2014-08-12,5,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0
381,"[u'untested', u'drugs', u'used', u'treat', u'patients', u'infected', u'virus', u'world', u'health', u'organization', u'says', u'.', u'said', u'ethical', u'light', u'scale', u'...', u'un', u'panel', u'says', u'ethical', u'dole', u'experimental', u'drugs']",2014-08-12,24,1,0.0416666666667,1,0.0416666666667,0,0.0,10,0.416666666667,1,0.0416666666667,1,0.0416666666667,2,0.0833333333333
382,"[u'claims', u'first', u'european', u'victim', u':', u'spanish', u'priest', u'dies', u'madrid', u'...']",2014-08-12,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4
383,"[u'outbreak', u':', u'spanish', u'priest', u'miguel', u'pajares', u'dies', u'global', u'toll', u'...', u'.']",2014-08-12,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.454545454545
384,"[u'experimental', u'drugs', u'use', u'west', u'africa', u'ethical', u'says', u'in-depth', u'-']",2014-08-12,9,0,0.0,1,0.111111111111,1,0.111111111111,5,0.555555555556,0,0.0,0,0.0,0,0.0
385,"[u'challenge', u'stopping', u'keeps', u'killing', u'doctors', u'in-depth', u'-']",2014-08-12,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
386,"[u'.', u'biggest', u'concern', u'outbreak', u'political', u'medical', u'america']",2014-08-12,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.142857142857,0,0.0,0,0.0
387,"[u'recent', u'weeks', u'hysteria', u'spread', u'throughout', u'english-speaking', u'world', u'fueled', u'media', u'hype', u'concerns', u'tropical', u'disease', u'could', u'appear', u'...', u':', u'spanish', u'priest', u'infected', u'liberia', u'dies']",2014-08-12,22,1,0.0454545454545,0,0.0,0,0.0,0,0.0,1,0.0454545454545,2,0.0909090909091,4,0.181818181818
388,"[u'ethical', u'issues', u'using', u'experimental', u'drug']",2014-08-12,5,0,0.0,2,0.4,0,0.0,3,0.6,0,0.0,0,0.0,0,0.0
389,"[u'spanish', u'priest', u'miguel', u'pajares', u'treated', u'madrid', u'...']",2014-08-12,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.857142857143
390,"[u'ethics', u':', u""'an"", u'opportunity', u'right', u'wrong', u'history', u""'"", u'in-depth', u'-']",2014-08-12,10,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0
391,"[u'drugs', u'tested', u'patients', u'even', u'unproven', u'says', u'in-depth', u'-']",2014-08-12,8,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0
392,"[u'humanosphere', u'ethical', u'considerations', u'use', u'unregistered', u'interventions', u'...', u'world', u'health', u'organization', u'(', u'press', u'release', u')']",2014-08-12,14,1,0.0714285714286,0,0.0,0,0.0,2,0.142857142857,0,0.0,1,0.0714285714286,0,0.0
393,"[u'west', u'africa', u'experiencing', u'largest', u'severe', u'plex', u'outbreak', u'virus', u'disease', u'history', u'.', u'outbreaks', u'contained', u'using', u'...', u'outbreak', u':', u'uganda', u'teach', u'west', u'africa']",2014-08-12,21,0,0.0,0,0.0,2,0.0952380952381,0,0.0,0,0.0,1,0.047619047619,0,0.0
394,"[u':', u'who-convened', u'ethics', u'panel', u'endorses', u'use', u'experimental', u'...', u'un', u'centre']",2014-08-12,10,0,0.0,1,0.1,0,0.0,4,0.4,0,0.0,0,0.0,0,0.0
395,"[u'fear', u'rumors', u'fueling', u'spread', u'in-depth', u'-']",2014-08-12,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
396,"[u'cameroon', u'fears', u'spread', u'nigeria', u'voice', u'america']",2014-08-12,6,0,0.0,1,0.166666666667,0,0.0,0,0.0,1,0.166666666667,0,0.0,0,0.0
397,"[u'mama', u'fouda', u'said', u'since', u'declared', u'international', u'public', u'health', u'emergency', u'worked', u'nigeria', u'halt', u'spread', u'disease', u'.', u'indian', u'doctors', u'nigeria', u'row', u'free', u'leave', u'says', u'hospital', u'trustlaw']",2014-08-12,24,1,0.0416666666667,4,0.166666666667,0,0.0,1,0.0416666666667,0,0.0,1,0.0416666666667,0,0.0
398,"[u'outbreak', u':', u'pregnant', u'nigerian', u'woman', u'suspected', u'virus', u'...', u'uk']",2014-08-12,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
399,"[u'insight', u'-', u'nigeria', u'races', u'halt', u'spread', u'overcrowded', u'lagos', u'in-depth', u'-', u'uk']",2014-08-12,11,0,0.0,1,0.0909090909091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
400,"[u'shuts', u'oldest', u'hospital', u'liberia']",2014-08-12,4,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
401,"[u'bowman', u'says', u'st.', u'joseph', u""'s"", u""n't"", u'even', u'supposed', u'treat', u'patients', u'ended', u'wards', u'.', u'``', u'process', u'hospital', u'director', u'became', u'infected', u'...', u'spanish', u'priest', u'bees', u'first', u'man', u'die', u'europe', u'rt']",2014-08-12,28,1,0.0357142857143,1,0.0357142857143,0,0.0,2,0.0714285714286,1,0.0357142857143,0,0.0,5,0.178571428571
402,"[u'\u200bthe', u'first', u'european', u'infected', u'strain', u'spanish', u'priest', u'miguel', u'pajares', u'died', u'hospital', u'reported', u'citing', u'spokeswoman', u'madrid', u'health', u'...', u'says', u'zmapp', u'ethical', u';', u'bad', u""'s"", u'none', u'left', u'smithsonian']",2014-08-12,26,0,0.0,1,0.0384615384615,0,0.0,2,0.0769230769231,1,0.0384615384615,0,0.0,6,0.230769230769
403,"[u'worry', u'curtails', u'student', u'travel', u'plans', u'boston', u'globe']",2014-08-12,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
404,"[u'epidemic', u'struck', u'killing', u'people', u'hundreds', u'countries', u'ghana', u'.', u'would', u'coffee', u'21', u'remain', u'massachusetts', u'head', u'...', u'outbreak', u':', u'protective', u'suits', u'isolation', u'wards', u'-', u'hospitals', u'...', u'uk']",2014-08-12,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0
405,"[u'photos', u'gallery', u'may', u'look', u'like', u""'re"", u'disaster', u'film', u'show', u'authorities', u'europe', u'gearing', u'outbreak', u'.', u'florian', u'steiner', u'...', u'endorses', u'use', u'experimental', u'drugs', u""n't"", u'sure', u'...', u'week']",2014-08-12,25,0,0.0,1,0.04,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0
406,"[u'outbreak', u':', u'inside', u'infectious', u'disease', u'ward', u'in-depth', u'-']",2014-08-12,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0
407,"[u'outbreak', u':', u'panic', u'movement', u'indians', u'west', u'africa', u'india']",2014-08-12,8,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0
408,"[u'accra', u':', u'panic', u'movement', u'west', u'africa', u'indian', u'nationals', u'living', u'region', u'following', u'spread', u'virus', u'disease', u'officials', u'...', u'pray', u'hot', u'salt', u'water', u'bathe', u':', u'anti-', u'ritual']",2014-08-12,24,0,0.0,0,0.0,1,0.0416666666667,0,0.0,0,0.0,1,0.0416666666667,0,0.0
409,"[u'outbreak', u':', u'kenya', u'high', u'risk', u'warns']",2014-08-13,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
410,"[u'world', u'health', u'organization', u'(', u')', u'classified', u'kenya', u'``', u'high-risk', u""''"", u'country', u'spread', u'deadly', u'virus', u'.', u'kenya', u'vulnerable', u'...', u'africa|sierra', u'leone', u'loses', u'top', u'doctor']",2014-08-13,23,2,0.0869565217391,0,0.0,2,0.0869565217391,0,0.0,1,0.0434782608696,1,0.0434782608696,0,0.0
411,"[u'let', u""'s"", u'put', u'outbreak', u'perspective', u'opinion', u'-']",2014-08-13,7,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
412,"[u'kissing', u'corpses', u'country', u'in-depth', u'-']",2014-08-13,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
413,"[u'sierra', u'leone', u'exhausting', u'struggle', u'contain', u'opinion', u'-']",2014-08-13,7,1,0.142857142857,0,0.0,3,0.428571428571,0,0.0,0,0.0,0,0.0,0,0.0
414,"[u'surviving', u':', u'life', u'illness', u'ethics', u'testing', u'drugs', u'...', u'in-depth', u'-', u'rt']",2014-08-13,11,1,0.0909090909091,0,0.0,0,0.0,2,0.181818181818,0,0.0,0,0.0,0,0.0
415,"[u'quartz', u'un', u'centre', u'maker', u'experimental', u""'zmapp"", u""'"", u'virus', u'drug', u'says', u'supply', u'...']",2014-08-13,12,0,0.0,2,0.166666666667,0,0.0,4,0.333333333333,0,0.0,0,0.0,0,0.0
416,"[u'maker', u'experimental', u'drug', u'given', u'two', u'infected', u'americans', u'said', u'monday', u'supply', u'exhausted', u'pany', u'provided', u'...', u'vaccine', u'developed', u'winnipeg', u'headed', u'africa', u'winnipeg', u'free', u'press']",2014-08-13,22,0,0.0,3,0.136363636364,1,0.0454545454545,2,0.0909090909091,1,0.0454545454545,0,0.0,1,0.0454545454545
417,"[u'bioethicist', u':', u'canada', u'gives', u'vaccine', u'africa', u'...', u'.']",2014-08-13,8,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0
418,"[u'canada', u'proud', u'response', u'manitoba', u'mp', u'says']",2014-08-13,6,0,0.0,0,0.0,0,0.0,1,0.166666666667,0,0.0,0,0.0,0,0.0
419,"[u'winnipeg', u'free', u'press', u'.', u'not-so-experimental', u'ethics', u'america']",2014-08-13,7,0,0.0,0,0.0,0,0.0,1,0.142857142857,1,0.142857142857,0,0.0,0,0.0
420,"[u'12-year-old', u'serious', u'municable', u'disease', u'unit', u'emory', u'university', u'hospital', u""n't"", u'gotten', u'much', u'attention', u'last', u'week', u'began', u'treating', u'two', u'...', u'outbreaks', u'visualized', u'5', u'charts', u'forbes']",2014-08-13,23,0,0.0,1,0.0434782608696,0,0.0,0,0.0,0,0.0,1,0.0434782608696,0,0.0
421,"[u'drugs', u'ethics', u':', u'need', u'dictates', u'action', u'opinion', u'-']",2014-08-13,8,1,0.125,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0
422,"[u'stop', u'worrying', u'(', u'start', u'worrying', u'means', u')', u'in-depth', u'-']",2014-08-13,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
423,"[u'nancy', u'writebol', u'american', u'getting', u'stronger', u'says', u'...', u'.']",2014-08-13,8,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0
424,"[u'american', u'aid', u'worker', u'infected', u'africa', u'seems', u'getting', u'stronger', u'husband', u'told', u'reporters', u'north', u'carolina', u'rv', u'park', u'...', u'husband', u'patient', u'says', u""'s"", u'``', u'better', u'bit', u'bit', u""''""]",2014-08-13,25,0,0.0,0,0.0,1,0.04,2,0.08,2,0.08,0,0.0,1,0.04
425,"[u'virus', u'claims', u'another', u'victim', u'nigeria']",2014-08-13,5,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
426,"[u'deadly', u'virus', u'claimed', u'third', u'victim', u'nigeria', u'taking', u'overall', u'death', u'toll', u'1', u'000', u'people', u'since', u'first', u'reported', u'march', u'2014', u'.', u'outbreak', u':', u'india', u'asks', u'hospital', u'nigeria', u'return', u'indian', u'...', u'india']",2014-08-13,29,1,0.0344827586207,5,0.172413793103,1,0.0344827586207,0,0.0,0,0.0,1,0.0344827586207,0,0.0
427,"[u':', u'infected', u'nigerian', u'nurse', u'travelled', u'enugu', u'despite', u'medical', u'...', u'premium']",2014-08-13,10,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,1,0.1
428,"[u'tobacco', u'may', u'help', u'save', u'victims']",2014-08-13,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
